DATAFLOW,FREQ,ADJUSTMENT,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,BASE_PER,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2013-Q4,62914.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q1,42356.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S14,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q1,40965.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q1,17272.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q1,1391,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q1,59621.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,44061.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S14,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,42642.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,16749.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,1419.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,60812,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q3,44894.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S14,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q3,43471.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q3,16424.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q3,1423.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q3,61324.6,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q4,45289.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S14,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q4,43841,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q4,17800.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q4,1449.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q4,63087.5,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q1,43043,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S14,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q1,41534.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q1,17506.9,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q1,1508.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q1,60542.1,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2019-Q4,48307.2,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S14,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2019-Q4,46636.3,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2019-Q4,18367,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2019-Q4,1671.4,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,AUT,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2019-Q4,66673.7,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2007-Q4,4668,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2007-Q4,8384,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2007-Q4,8064,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2007-Q4,4229,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2008-Q1,3998,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2008-Q1,7861,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2008-Q1,8035,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2008-Q1,4255,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2008-Q2,4341,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2008-Q2,8190,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2008-Q2,8122,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2008-Q2,4297,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2008-Q3,4024,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2008-Q3,7931,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2008-Q3,8153,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2008-Q3,4259,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2008-Q4,4756,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2008-Q4,8554,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2008-Q4,8226,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2008-Q4,4308,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2009-Q1,4072,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2009-Q1,8044,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2009-Q1,8212,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2013-Q4,4857,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2013-Q4,8710,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2014-Q1,4237,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2014-Q1,8068,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2014-Q1,8250,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,4515,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,8413,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2014-Q3,4219,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2014-Q3,8080,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2014-Q4,4721,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2014-Q4,8765,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2014-Q4,8431,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2015-Q1,4087,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2015-Q1,8353,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P32,_Z,_Z,_T,XDC,L,N,T0102,2019-Q4,4679,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P31,_Z,_Z,_T,XDC,L,N,T0102,2019-Q4,9665,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2007-Q4,1243,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2007-Q4,13066,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2007-Q4,1246,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2007-Q4,12296,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q1,1187,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q1,11856,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q1,1226,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q1,12294,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q2,1242,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q2,12536,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q2,1218,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q2,12423,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q3,1254,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q3,11953,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q3,1233,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q3,12414,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q4,1242,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q4,13322,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q4,1248,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q4,12536,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2009-Q1,1266,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S14,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2009-Q1,24193,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2009-Q1,25467,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2009-Q1,12112,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S1M,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2009-Q1,26587,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S14,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2009-Q1,25275,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2009-Q1,1305,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2013-Q4,1073,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2013-Q4,13576,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2013-Q4,1076,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q1,1057,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q1,12308,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,1115,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,12932,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q2,1093,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q3,1109,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q3,12301,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q3,12804,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q4,1091,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q4,13489,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2014-Q4,1093,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q1,1042,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q1,12438,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q1,1076,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S15,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2019-Q4,1093,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S13,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2019-Q4,14345,2015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2007-Q4,2113,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2007-Q4,1866,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2008-Q1,1626,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2008-Q1,1906,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2008-Q2,2564,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2008-Q2,2527,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2008-Q3,1840,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2008-Q3,1973,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2008-Q4,1844,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2008-Q4,1468,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2009-Q1,8,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2013-Q4,302,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2014-Q1,-23,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2014-Q2,-192,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2014-Q3,388,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2014-Q4,396,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2015-Q1,-900,2015,,F,1,E,6,EUR
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,N,FIN,S1,S1,B11,_Z,_Z,_Z,XDC,L,N,T0102,2019-Q4,1226,2015,,F,1,E,6,EUR
